	Transaction No.	Security ID - Current	Security Name - Current	Model Portfolio Code	Created Date	Trade Date	Payment Date	Created by User	Business Transaction Code	Elementary Transaction Code	Elementary Transaction Code Name	Settlement Currency Code - Transaction	Net Proceeds PC	Net Proceeds QC	Net Proceeds SC	Settlement Date	Finance Account Name	Nominal	Current Value PC	Current Value QC	SCD_Trx_No	SCDID_CUSIP	Ticket Status ID	Ticket Status	Ticket Type	Ticket Type Name	Trade Date_r	Due_Settlement_Date	Model Portfolio	Investment	Investment Amount	Investment Currency	Send to SCD	Funding Amount	Funding Currency	Creator	CreateDate	SourceSystem	LastUpdatedDateTime	Ticketing_Ticket	diff
75434	20171102001998.0	PD1000363	Dell Software L+6.0 9/27/2022	MPD1000363	20171103.0	20171031.0	20171031.0	Server job user	Sell	Sell	Sell	USD	121366.6	94148.32	94148.32	20171031.0	DUE FROM BROKER FGN DIR PRIV DEBT	81394.75	104925.97	81394.75	75434	PD1000363	4	Closed	5	Sell	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPD1000363	Dell Software L+6.0 9/27/20	94148.32000	USD	Yes	94148.32000	USD	 	2017-11-02 17:31:20.200	WSO	2017-11-03 16:28:37.217	75434	0.0
75436	20171102002030.0	PDI100040	Project Madison (Titan) Royalty	MPDI100040	20171103.0	20171026.0	20171026.0	Batch job user	GenCost	General Cost	General Cost	USD	-692631.0	-540000.0	-540000.0	20171026.0	DUE FROM BROKER FGN ROYALTY INVESTING	0.0	0.0	0.0	75436	PDI100040	4	Closed	2	Cash Distribution	2017-10-26 00:00:00.000	2017-10-26 00:00:00.000	MPDI100040	Project Madison (Titan) Royalty	540000.00000	USD	Yes	540000.00000	USD	 	2017-11-02 18:21:07.190	WSO	2017-11-03 16:18:14.393	75436	-1080000.0
75436	20171102002030.0	PDI100040	Project Madison (Titan) Royalty	MPDI100040	20171103.0	20171026.0	20171026.0	Batch job user	GenCost	General Cost	General Cost	USD	-692631.0	-540000.0	-540000.0	20171026.0	COST OF INVESTMENT FGN ROYALTY INVESTING	0.0	0.0	0.0	75436	PDI100040	4	Closed	2	Cash Distribution	2017-10-26 00:00:00.000	2017-10-26 00:00:00.000	MPDI100040	Project Madison (Titan) Royalty	540000.00000	USD	Yes	540000.00000	USD	 	2017-11-02 18:21:07.190	WSO	2017-11-03 16:18:14.393	75436	-1080000.0
75436	20171102002030.0	PDI100040	Project Madison (Titan) Royalty	MPDI100040	20171103.0	20171026.0	20171026.0	Batch job user	GenCost	General Cost	General Cost	USD	-692631.0	-540000.0	-540000.0	20171026.0	COST OF INVESTMENT FGN ROYALTY INVESTING	0.0	0.0	0.0	75436	PDI100040	4	Closed	2	Cash Distribution	2017-10-26 00:00:00.000	2017-10-26 00:00:00.000	MPDI100040	Project Madison (Titan) Royalty	540000.00000	USD	Yes	540000.00000	USD	 	2017-11-02 18:21:07.190	WSO	2017-11-03 16:18:14.393	75436	-1080000.0
75436	20171102002030.0	PDI100040	Project Madison (Titan) Royalty	MPDI100040	20171103.0	20171026.0	20171026.0	Batch job user	GenCost	General Cost	General Cost	USD	-692631.0	-540000.0	-540000.0	20171026.0	REALIZED CURR GL FGN ROYALTY INVESTING	0.0	0.0	0.0	75436	PDI100040	4	Closed	2	Cash Distribution	2017-10-26 00:00:00.000	2017-10-26 00:00:00.000	MPDI100040	Project Madison (Titan) Royalty	540000.00000	USD	Yes	540000.00000	USD	 	2017-11-02 18:21:07.190	WSO	2017-11-03 16:18:14.393	75436	-1080000.0
75437	20171102002031.0	PDI100041	Project Madison (Saturn) Royalty	MPDI100041	20171103.0	20171026.0	20171026.0	Batch job user	GenCost	General Cost	General Cost	USD	-692631.0	-540000.0	-540000.0	20171026.0	REALIZED CURR GL FGN ROYALTY INVESTING	0.0	0.0	0.0	75437	PDI100041	4	Closed	2	Cash Distribution	2017-10-26 00:00:00.000	2017-10-26 00:00:00.000	MPDI100041	Project Madison (Saturn) Royalty	540000.00000	USD	Yes	540000.00000	USD	 	2017-11-02 18:21:07.893	WSO	2017-11-03 16:17:16.730	75437	-1080000.0
75437	20171102002031.0	PDI100041	Project Madison (Saturn) Royalty	MPDI100041	20171103.0	20171026.0	20171026.0	Batch job user	GenCost	General Cost	General Cost	USD	-692631.0	-540000.0	-540000.0	20171026.0	DUE FROM BROKER FGN ROYALTY INVESTING	0.0	0.0	0.0	75437	PDI100041	4	Closed	2	Cash Distribution	2017-10-26 00:00:00.000	2017-10-26 00:00:00.000	MPDI100041	Project Madison (Saturn) Royalty	540000.00000	USD	Yes	540000.00000	USD	 	2017-11-02 18:21:07.893	WSO	2017-11-03 16:17:16.730	75437	-1080000.0
75437	20171102002031.0	PDI100041	Project Madison (Saturn) Royalty	MPDI100041	20171103.0	20171026.0	20171026.0	Batch job user	GenCost	General Cost	General Cost	USD	-692631.0	-540000.0	-540000.0	20171026.0	COST OF INVESTMENT FGN ROYALTY INVESTING	0.0	0.0	0.0	75437	PDI100041	4	Closed	2	Cash Distribution	2017-10-26 00:00:00.000	2017-10-26 00:00:00.000	MPDI100041	Project Madison (Saturn) Royalty	540000.00000	USD	Yes	540000.00000	USD	 	2017-11-02 18:21:07.893	WSO	2017-11-03 16:17:16.730	75437	-1080000.0
75437	20171102002031.0	PDI100041	Project Madison (Saturn) Royalty	MPDI100041	20171103.0	20171026.0	20171026.0	Batch job user	GenCost	General Cost	General Cost	USD	-692631.0	-540000.0	-540000.0	20171026.0	COST OF INVESTMENT FGN ROYALTY INVESTING	0.0	0.0	0.0	75437	PDI100041	4	Closed	2	Cash Distribution	2017-10-26 00:00:00.000	2017-10-26 00:00:00.000	MPDI100041	Project Madison (Saturn) Royalty	540000.00000	USD	Yes	540000.00000	USD	 	2017-11-02 18:21:07.893	WSO	2017-11-03 16:17:16.730	75437	-1080000.0
75439	20171102002060.0	PD1000409	ICON-B+4.25%-Facility C-Aug-22	MPD1000407	20171106.0	20171011.0	20171110.0	Melissa Liao	GenCost	General Cost	General Cost	AUD	26757.33	27492.26	27492.26	20171110.0	DUE FROM BROKER FGN DIR PRIV DEBT	0.0	0.0	0.0	75439	PD1000409	7	Approved pending review {0}	1	Capital Call	2017-10-11 00:00:00.000	2017-11-10 00:00:00.000	MPD1000407	ICON-B+4.25%-Facility C-Aug-22	27492.26000	AUD	Yes	27492.26000	AUD	Matiya, Emmanuel	2017-11-02 19:57:49.587		2017-11-06 16:42:46.477	75439	0.0
75439	20171102002060.0	PD1000409	ICON-B+4.25%-Facility C-Aug-22	MPD1000407	20171106.0	20171011.0	20171110.0	Melissa Liao	GenCost	General Cost	General Cost	AUD	26757.33	27492.26	27492.26	20171110.0	REALIZED SECURITY GL FGN DIR PRIV DEBT	0.0	0.0	0.0	75439	PD1000409	7	Approved pending review {0}	1	Capital Call	2017-10-11 00:00:00.000	2017-11-10 00:00:00.000	MPD1000407	ICON-B+4.25%-Facility C-Aug-22	27492.26000	AUD	Yes	27492.26000	AUD	Matiya, Emmanuel	2017-11-02 19:57:49.587		2017-11-06 16:42:46.477	75439	0.0
75439	20171102002060.0	PD1000409	ICON-B+4.25%-Facility C-Aug-22	MPD1000407	20171106.0	20171011.0	20171110.0	Melissa Liao	GenCost	General Cost	General Cost	AUD	26757.33	27492.26	27492.26	20171110.0	DUE TO BROKER FGN DIR PRIV DEBT	0.0	0.0	0.0	75439	PD1000409	7	Approved pending review {0}	1	Capital Call	2017-10-11 00:00:00.000	2017-11-10 00:00:00.000	MPD1000407	ICON-B+4.25%-Facility C-Aug-22	27492.26000	AUD	Yes	27492.26000	AUD	Matiya, Emmanuel	2017-11-02 19:57:49.587		2017-11-06 16:42:46.477	75439	0.0
75439	20171102002060.0	PD1000409	ICON-B+4.25%-Facility C-Aug-22	MPD1000407	20171106.0	20171011.0	20171110.0	Melissa Liao	GenCost	General Cost	General Cost	AUD	26757.33	27492.26	27492.26	20171110.0	REALIZED SECURITY GL FGN DIR PRIV DEBT	0.0	0.0	0.0	75439	PD1000409	7	Approved pending review {0}	1	Capital Call	2017-10-11 00:00:00.000	2017-11-10 00:00:00.000	MPD1000407	ICON-B+4.25%-Facility C-Aug-22	27492.26000	AUD	Yes	27492.26000	AUD	Matiya, Emmanuel	2017-11-02 19:57:49.587		2017-11-06 16:42:46.477	75439	0.0
75439	20171102002060.0	PD1000409	ICON-B+4.25%-Facility C-Aug-22	MPD1000407	20171106.0	20171011.0	20171110.0	Melissa Liao	GenCost	General Cost	General Cost	AUD	26757.33	27492.26	27492.26	20171110.0	REALIZED CURR GL FGN DIR PRIV DEBT	0.0	0.0	0.0	75439	PD1000409	7	Approved pending review {0}	1	Capital Call	2017-10-11 00:00:00.000	2017-11-10 00:00:00.000	MPD1000407	ICON-B+4.25%-Facility C-Aug-22	27492.26000	AUD	Yes	27492.26000	AUD	Matiya, Emmanuel	2017-11-02 19:57:49.587		2017-11-06 16:42:46.477	75439	0.0
75439	20171102002060.0	PD1000409	ICON-B+4.25%-Facility C-Aug-22	MPD1000407	20171106.0	20171011.0	20171110.0	Melissa Liao	GenCost	General Cost	General Cost	AUD	26757.33	27492.26	27492.26	20171110.0	OTHER INCOME FGN DIR PRIV DEBT	0.0	0.0	0.0	75439	PD1000409	7	Approved pending review {0}	1	Capital Call	2017-10-11 00:00:00.000	2017-11-10 00:00:00.000	MPD1000407	ICON-B+4.25%-Facility C-Aug-22	27492.26000	AUD	Yes	27492.26000	AUD	Matiya, Emmanuel	2017-11-02 19:57:49.587		2017-11-06 16:42:46.477	75439	0.0
75440	20171102003463.0	PDI100005	Corporate Expenses - CII LuxBranch (2)	MPD1000089	20171103.0	20171023.0	20171023.0	Server job user	GenCost	General Cost	General Cost	EUR	297.84	235.54	200.55	20171023.0	INTEREST RECEIVABLE ROYALTY INVESTING	0.0	0.0	0.0	75440	PDI100005	6	Manual	1	Capital Call	2017-10-23 00:00:00.000	2017-10-23 00:00:00.000	MPD1000089	Corporate Expenses - CII Lux Branch	235.54000	USD	Yes	200.55000	EUR	Balendran, Sajeetha	2017-11-02 20:54:45.650		2017-11-03 14:10:01.413	75440	0.0
75440	20171102003463.0	PDI100005	Corporate Expenses - CII LuxBranch (2)	MPD1000089	20171103.0	20171023.0	20171023.0	Server job user	GenCost	General Cost	General Cost	EUR	297.84	235.54	200.55	20171023.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75440	PDI100005	6	Manual	1	Capital Call	2017-10-23 00:00:00.000	2017-10-23 00:00:00.000	MPD1000089	Corporate Expenses - CII Lux Branch	235.54000	USD	Yes	200.55000	EUR	Balendran, Sajeetha	2017-11-02 20:54:45.650		2017-11-03 14:10:01.413	75440	0.0
75440	20171102003463.0	PDI100005	Corporate Expenses - CII LuxBranch (2)	MPD1000089	20171103.0	20171023.0	20171023.0	Server job user	GenCost	General Cost	General Cost	EUR	297.84	235.54	200.55	20171023.0	INTEREST EXP FGN ROYALTY INVESTING	0.0	0.0	0.0	75440	PDI100005	6	Manual	1	Capital Call	2017-10-23 00:00:00.000	2017-10-23 00:00:00.000	MPD1000089	Corporate Expenses - CII Lux Branch	235.54000	USD	Yes	200.55000	EUR	Balendran, Sajeetha	2017-11-02 20:54:45.650		2017-11-03 14:10:01.413	75440	0.0
75440	20171102003463.0	PDI100005	Corporate Expenses - CII LuxBranch (2)	MPD1000089	20171103.0	20171023.0	20171023.0	Server job user	GenCost	General Cost	General Cost	EUR	297.84	235.54	200.55	20171023.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75440	PDI100005	6	Manual	1	Capital Call	2017-10-23 00:00:00.000	2017-10-23 00:00:00.000	MPD1000089	Corporate Expenses - CII Lux Branch	235.54000	USD	Yes	200.55000	EUR	Balendran, Sajeetha	2017-11-02 20:54:45.650		2017-11-03 14:10:01.413	75440	0.0
75442	20171102003465.0	PDI100014	Corporate Expenses - CII Luxco IP	MPDI100014	20171103.0	20171023.0	20171023.0	Server job user	GenCost	General Cost	General Cost	EUR	1556.42	1230.86	1048.03	20171023.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75442	PDI100014	6	Manual	1	Capital Call	2017-10-23 00:00:00.000	2017-10-23 00:00:00.000	MPDI100014	Corporate Expenses - CII Luxco IP	1230.86000	USD	Yes	1048.03000	EUR	Balendran, Sajeetha	2017-11-02 21:00:20.180		2017-11-03 14:20:31.783	75442	0.0
75442	20171102003465.0	PDI100014	Corporate Expenses - CII Luxco IP	MPDI100014	20171103.0	20171023.0	20171023.0	Server job user	GenCost	General Cost	General Cost	EUR	1556.42	1230.86	1048.03	20171023.0	INTEREST EXP FGN ROYALTY INVESTING	0.0	0.0	0.0	75442	PDI100014	6	Manual	1	Capital Call	2017-10-23 00:00:00.000	2017-10-23 00:00:00.000	MPDI100014	Corporate Expenses - CII Luxco IP	1230.86000	USD	Yes	1048.03000	EUR	Balendran, Sajeetha	2017-11-02 21:00:20.180		2017-11-03 14:20:31.783	75442	0.0
75442	20171102003465.0	PDI100014	Corporate Expenses - CII Luxco IP	MPDI100014	20171103.0	20171023.0	20171023.0	Server job user	GenCost	General Cost	General Cost	EUR	1556.42	1230.86	1048.03	20171023.0	INTEREST RECEIVABLE ROYALTY INVESTING	0.0	0.0	0.0	75442	PDI100014	6	Manual	1	Capital Call	2017-10-23 00:00:00.000	2017-10-23 00:00:00.000	MPDI100014	Corporate Expenses - CII Luxco IP	1230.86000	USD	Yes	1048.03000	EUR	Balendran, Sajeetha	2017-11-02 21:00:20.180		2017-11-03 14:20:31.783	75442	0.0
75442	20171102003465.0	PDI100014	Corporate Expenses - CII Luxco IP	MPDI100014	20171103.0	20171023.0	20171023.0	Server job user	GenCost	General Cost	General Cost	EUR	1556.42	1230.86	1048.03	20171023.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75442	PDI100014	6	Manual	1	Capital Call	2017-10-23 00:00:00.000	2017-10-23 00:00:00.000	MPDI100014	Corporate Expenses - CII Luxco IP	1230.86000	USD	Yes	1048.03000	EUR	Balendran, Sajeetha	2017-11-02 21:00:20.180		2017-11-03 14:20:31.783	75442	0.0
75443	20171102003480.0	PR1000105	Altamira Asset Management (CPP IBEH S.a.r.l.)	MPR3000105	20171106.0	20171023.0	20171023.0	Matthew Hare	GenCost	General Cost	General Cost	EUR	395.51	266.32	266.32	20171023.0	INTEREST EXP FGN PRIV EQUITY	0.0	0.0	0.0	75443	PR1000105	6	Manual	1	Capital Call	2017-10-23 00:00:00.000	2017-10-23 00:00:00.000	MPR3000105	Altamira Asset Management (CPP IBEH S.a.r.l.)	266.32000	EUR	Yes	266.32000	EUR	Balendran, Sajeetha	2017-11-02 21:06:08.437		2017-11-03 14:23:43.763	75443	0.0
75443	20171102003480.0	PR1000105	Altamira Asset Management (CPP IBEH S.a.r.l.)	MPR3000105	20171106.0	20171023.0	20171023.0	Matthew Hare	GenCost	General Cost	General Cost	EUR	395.51	266.32	266.32	20171023.0	INTEREST RECEIVABLE PRIV EQUITY	0.0	0.0	0.0	75443	PR1000105	6	Manual	1	Capital Call	2017-10-23 00:00:00.000	2017-10-23 00:00:00.000	MPR3000105	Altamira Asset Management (CPP IBEH S.a.r.l.)	266.32000	EUR	Yes	266.32000	EUR	Balendran, Sajeetha	2017-11-02 21:06:08.437		2017-11-03 14:23:43.763	75443	0.0
75447	20171103000036.0	PR1000171	Project California-NR	MPR1000171	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	36878.11	24556.97	36878.11	20171031.0	DUE TO SUB-INV EXP-AMEX NATURAL RES	0.0	0.0	0.0	75447	PR1000171	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000171	Project California-NR	24556.97000	EUR	Yes	36878.11000	CAD	Gavadza, Olena	2017-11-03 09:18:25.640	Investran	2017-11-03 15:14:06.957	75447	0.0
75447	20171103000036.0	PR1000171	Project California-NR	MPR1000171	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	36878.11	24556.97	36878.11	20171031.0	TRNS TAX & OTH FGN NATURAL RES	0.0	0.0	0.0	75447	PR1000171	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000171	Project California-NR	24556.97000	EUR	Yes	36878.11000	CAD	Gavadza, Olena	2017-11-03 09:18:25.640	Investran	2017-11-03 15:14:06.957	75447	0.0
75447	20171103000036.0	PR1000171	Project California-NR	MPR1000171	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	36878.11	24556.97	36878.11	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75447	PR1000171	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000171	Project California-NR	24556.97000	EUR	Yes	36878.11000	CAD	Gavadza, Olena	2017-11-03 09:18:25.640	Investran	2017-11-03 15:14:06.957	75447	0.0
75447	20171103000036.0	PR1000171	Project California-NR	MPR1000171	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	36878.11	24556.97	36878.11	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75447	PR1000171	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000171	Project California-NR	24556.97000	EUR	Yes	36878.11000	CAD	Gavadza, Olena	2017-11-03 09:18:25.640	Investran	2017-11-03 15:14:06.957	75447	0.0
75448	20171103000037.0	PR1000125	Corporate Expenses - Natural Resources	MPR1000125	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	21494.29	21494.29	21494.29	20171031.0	TRNS TAX & OTH FGN NATURAL RES	0.0	0.0	0.0	75448	PR1000125	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000125	Corporate Expenses - Natural Resources (CPPIB)	21494.29000	CAD	Yes	21494.29000	CAD	Gavadza, Olena	2017-11-03 09:18:26.577	Investran	2017-11-03 15:14:25.437	75448	0.0
75448	20171103000037.0	PR1000125	Corporate Expenses - Natural Resources	MPR1000125	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	21494.29	21494.29	21494.29	20171031.0	TRNS TAX & OTH FGN NATURAL RES	0.0	0.0	0.0	75448	PR1000125	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000125	Corporate Expenses - Natural Resources (CPPIB)	21494.29000	CAD	Yes	21494.29000	CAD	Gavadza, Olena	2017-11-03 09:18:26.577	Investran	2017-11-03 15:14:25.437	75448	0.0
75448	20171103000037.0	PR1000125	Corporate Expenses - Natural Resources	MPR1000125	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	21494.29	21494.29	21494.29	20171031.0	OTH INV EXP FGN NATURAL RES	0.0	0.0	0.0	75448	PR1000125	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000125	Corporate Expenses - Natural Resources (CPPIB)	21494.29000	CAD	Yes	21494.29000	CAD	Gavadza, Olena	2017-11-03 09:18:26.577	Investran	2017-11-03 15:14:25.437	75448	0.0
75448	20171103000037.0	PR1000125	Corporate Expenses - Natural Resources	MPR1000125	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	21494.29	21494.29	21494.29	20171031.0	DUE TO SUB-INV EXP-AMEX NATURAL RES	0.0	0.0	0.0	75448	PR1000125	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000125	Corporate Expenses - Natural Resources (CPPIB)	21494.29000	CAD	Yes	21494.29000	CAD	Gavadza, Olena	2017-11-03 09:18:26.577	Investran	2017-11-03 15:14:25.437	75448	0.0
75448	20171103000037.0	PR1000125	Corporate Expenses - Natural Resources	MPR1000125	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	21494.29	21494.29	21494.29	20171031.0	DUE TO SUB-INV EXP-AMEX NATURAL RES	0.0	0.0	0.0	75448	PR1000125	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000125	Corporate Expenses - Natural Resources (CPPIB)	21494.29000	CAD	Yes	21494.29000	CAD	Gavadza, Olena	2017-11-03 09:18:26.577	Investran	2017-11-03 15:14:25.437	75448	0.0
75448	20171103000037.0	PR1000125	Corporate Expenses - Natural Resources	MPR1000125	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	CAD	21494.29	21494.29	21494.29	20171031.0	DUE TO SUB-INV EXP-AMEX NATURAL RES	0.0	0.0	0.0	75448	PR1000125	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000125	Corporate Expenses - Natural Resources (CPPIB)	21494.29000	CAD	Yes	21494.29000	CAD	Gavadza, Olena	2017-11-03 09:18:26.577	Investran	2017-11-03 15:14:25.437	75448	0.0
75449	20171103000042.0	PR1000099	ista International GmbH	MPR1000099	20171103.0	20171018.0	20171018.0	Server job user	GenCost	General Cost	General Cost	EUR	0.0	0.0	0.0	20171018.0	OTH INV EXP FGN PRIV EQUITY	0.0	0.0	0.0	75449	PR1000099	6	Manual	9	Adjustment	2017-10-18 00:00:00.000	2017-10-18 00:00:00.000	MPR1000099	ista International GmbH	0.00000	EUR	Yes	0.00000	EUR	Jiang, Mary	2017-11-03 09:24:11.820	Investran	2017-11-03 17:35:52.810	75449	0.0
75449	20171103000042.0	PR1000099	ista International GmbH	MPR1000099	20171103.0	20171018.0	20171018.0	Server job user	GenCost	General Cost	General Cost	EUR	0.0	0.0	0.0	20171018.0	REALIZED SECURITY GL FGN PRIV EQUITY	0.0	0.0	0.0	75449	PR1000099	6	Manual	9	Adjustment	2017-10-18 00:00:00.000	2017-10-18 00:00:00.000	MPR1000099	ista International GmbH	0.00000	EUR	Yes	0.00000	EUR	Jiang, Mary	2017-11-03 09:24:11.820	Investran	2017-11-03 17:35:52.810	75449	0.0
75452	20171103000080.0	FS1000298	Silver Lake Partners IV, L.P.	MFS1000298	20171103.0	20171113.0	20171113.0	Server job user	GenCost	General Cost	General Cost	USD	18457656.9	14410475.0	14410475.0	20171113.0		0.0	0.0	0.0	75452	FS1000298	1	Pending approval by {0}	1	Capital Call	2017-11-13 00:00:00.000	2017-11-13 00:00:00.000	MFS1000298	Silver Lake Partners IV, L.P.	14410475.00000	USD	Yes	14410475.00000	USD	Vainer, Lori	2017-11-03 09:32:12.650	Investran	2017-11-03 13:13:12.943	75452	0.0
75454	20171103000147.0	IN1000052	Corporate Expenses - Infrastructure (VCC)	MIN1000052	20171108.0	20171110.0	20171110.0	Server job user	GenCost	General Cost	General Cost	EUR	237008.45	237008.45	158265.07	20171110.0		0.0	0.0	0.0	75454	IN1000052	9	Manual pending review	1	Capital Call	2017-11-10 00:00:00.000	2017-11-10 00:00:00.000	MIN1000052	Corporate Expenses - Infrastructure (VCC)	237008.45000	CAD	Yes	158265.07000	EUR	Gavadza, Olena	2017-11-03 09:56:47.853	Investran	2017-11-08 09:27:05.857	75454	0.0
75455	20171103000148.0	PR1000135	Project Breckenridge	MPR1000135	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	22067.97	17118.9	17118.9	20171031.0	DUE TO CDN ENTITIES (AMERICA INC) NATURAL RES	0.0	0.0	0.0	75455	PR1000135	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000135	Project Breckenridge	17118.90000	USD	Yes	17118.90000	USD	Gavadza, Olena	2017-11-03 09:58:44.320	Investran	2017-11-03 15:15:03.663	75455	0.0
75455	20171103000148.0	PR1000135	Project Breckenridge	MPR1000135	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	22067.97	17118.9	17118.9	20171031.0	OTH INV EXP FGN NATURAL RES	0.0	0.0	0.0	75455	PR1000135	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000135	Project Breckenridge	17118.90000	USD	Yes	17118.90000	USD	Gavadza, Olena	2017-11-03 09:58:44.320	Investran	2017-11-03 15:15:03.663	75455	0.0
75456	20171103000149.0	PR1000125	Corporate Expenses - Natural Resources	MPR1000125	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	6178.62	6178.62	4792.97	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75456	PR1000125	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000125	Corporate Expenses - Natural Resources (CPPIB)	6178.62000	CAD	Yes	4792.97000	USD	Gavadza, Olena	2017-11-03 09:58:45.220	Investran	2017-11-03 15:15:27.803	75456	0.0
75456	20171103000149.0	PR1000125	Corporate Expenses - Natural Resources	MPR1000125	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	6178.62	6178.62	4792.97	20171031.0	TRNS TAX & OTH FGN NATURAL RES	0.0	0.0	0.0	75456	PR1000125	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000125	Corporate Expenses - Natural Resources (CPPIB)	6178.62000	CAD	Yes	4792.97000	USD	Gavadza, Olena	2017-11-03 09:58:45.220	Investran	2017-11-03 15:15:27.803	75456	0.0
75456	20171103000149.0	PR1000125	Corporate Expenses - Natural Resources	MPR1000125	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	6178.62	6178.62	4792.97	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75456	PR1000125	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000125	Corporate Expenses - Natural Resources (CPPIB)	6178.62000	CAD	Yes	4792.97000	USD	Gavadza, Olena	2017-11-03 09:58:45.220	Investran	2017-11-03 15:15:27.803	75456	0.0
75456	20171103000149.0	PR1000125	Corporate Expenses - Natural Resources	MPR1000125	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	6178.62	6178.62	4792.97	20171031.0	DUE TO CDN ENTITIES (AMERICA INC) NATURAL RES	0.0	0.0	0.0	75456	PR1000125	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000125	Corporate Expenses - Natural Resources (CPPIB)	6178.62000	CAD	Yes	4792.97000	USD	Gavadza, Olena	2017-11-03 09:58:45.220	Investran	2017-11-03 15:15:27.803	75456	0.0
75457	20171103000150.0	PR1000129	Wolf Infrastructure Inc.	MPR1000129	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	5906.14	5906.14	4581.6	20171031.0	DUE TO CDN ENTITIES (AMERICA INC) NATURAL RES	0.0	0.0	0.0	75457	PR1000129	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000129	Wolf Infrastructure Inc.	5906.14000	CAD	Yes	4581.60000	USD	Gavadza, Olena	2017-11-03 09:58:46.060	Investran	2017-11-03 15:15:51.443	75457	0.0
75457	20171103000150.0	PR1000129	Wolf Infrastructure Inc.	MPR1000129	20171103.0	20171031.0	20171031.0	Server job user	GenCost	General Cost	General Cost	USD	5906.14	5906.14	4581.6	20171031.0	CGAP:FX CONTROL ACCOUNT - SETL	0.0	0.0	0.0	75457	PR1000129	6	Manual	1	Capital Call	2017-10-31 00:00:00.000	2017-10-31 00:00:00.000	MPR1000129	Wolf Infrastructure Inc.	5906.14000	CAD	Yes	4581.60000	USD	Gavadza, Olena	2017-11-03 09:58:46.060	Investran	2017-11-03 15:15:51.443	75457	0.0
